index,cop,day,fname,by,Ok?,remarks
5500,66_6C,5,66_6C_5,RL,0,
5509,67_1B,5,67_1B_5,RL,0,
5518,67_1C,5,67_1C_5,RL,0,
5527,67_2B,5,67_2B_5,RL,0,
5536,67_4B,5,67_4B_5,RL,0,
5545,67_5C,5,67_5C_5,RL,0,
5554,67_6B,5,67_6B_5,RL,0,
5563,68_1A,5,68_1A_5,RL,0,
5572,68_2A,5,68_2A_5,RL,0,
5581,68_3A,5,68_3A_5,RL,0,
5590,68_3B,5,68_3B_5,RL,0,
5599,68_5D,5,68_5D_5,RL,0,
5608,68_6C,5,68_6C_5,RL,0,
5617,69_1A,5,69_1A_5,RL,0,
5626,69_1B,5,69_1B_5,RL,0,
5635,69_1D,5,69_1D_5,RL,0,
5644,69_2B,5,69_2B_5,RL,0,
5653,69_2C,5,69_2C_5,RL,0,
5662,69_3B,5,69_3B_5,RL,0,
5671,69_4A,5,69_4A_5,RL,0,
5680,69_4D,5,69_4D_5,RL,0,
5689,69_5B,5,69_5B_5,RL,0,
5698,69_6A,5,69_6A_5,RL,0,
5707,69_6B,5,69_6B_5,RL,0,
5716,69_6C,5,69_6C_5,RL,0,
5725,70_1A,5,70_1A_5,RL,0,
5734,70_1B,5,70_1B_5,RL,1,?
5743,70_1D,5,70_1D_5,RL,0,
5752,70_2A,5,70_2A_5,RL,0,
5761,70_2B,5,70_2B_5,RL,0,
5770,70_2D,5,70_2D_5,RL,0,
5779,70_3B,5,70_3B_5,RL,0,
5788,70_4A,5,70_4A_5,RL,0,
5797,70_6D,5,70_6D_5,RL,0,
5806,71_1A,5,71_1A_5,RL,0,
5815,71_1B,5,71_1B_5,RL,0,
5824,71_1C,5,71_1C_5,RL,0,
5833,71_2B,5,71_2B_5,RL,0,
5842,71_2C,5,71_2C_5,RL,0,
5851,71_3A,5,71_3A_5,RL,0,
5860,71_3B,5,71_3B_5,RL,0,
5869,71_3C,5,71_3C_5,RL,0,
5878,71_4B,5,71_4B_5,RL,0,
5887,71_4C,5,71_4C_5,RL,0,
5896,71_4D,5,71_4D_5,RL,0,
5905,72_2B,5,72_2B_5,RL,0,
5914,72_2C,5,72_2C_5,RL,0,
5923,72_3A,5,72_3A_5,RL,0,
5932,72_3B,5,72_3B_5,RL,0,
5941,72_4A,5,72_4A_5,RL,0,
5950,72_4C,5,72_4C_5,RL,0,
5959,72_4D,5,72_4D_5,RL,0,
5968,72_5A,5,72_5A_5,RL,0,
5977,72_5B,5,72_5B_5,RL,0,
5986,72_5C,5,72_5C_5,RL,0,
5995,72_5D,5,72_5D_5,RL,0,
6004,72_6A,5,72_6A_5,RL,0,
6013,72_6C,5,72_6C_5,RL,0,
6022,72_6D,5,72_6D_5,RL,0,
6031,73_1B,5,73_1B_5,RL,0,
6040,73_1D,5,73_1D_5,RL,0,
6049,73_2B,5,73_2B_5,RL,0,
6058,73_2D,5,73_2D_5,RL,0,
6067,73_3B,5,73_3B_5,RL,0,
6076,73_4A,5,73_4A_5,RL,0,
6085,73_4C,5,73_4C_5,RL,0,
6094,73_6A,5,73_6A_5,RL,0,
6103,73_6D,5,73_6D_5,RL,0,
6112,74_1B,5,74_1B_5,RL,0,
6121,74_1C,5,74_1C_5,RL,0,
6130,74_2B,5,74_2B_5,RL,0,
6139,74_3A,5,74_3A_5,RL,0,
6148,74_3D,5,74_3D_5,RL,0,
6157,74_4A,5,74_4A_5,RL,0,
6166,74_5D,5,74_5D_5,RL,0,
2,01_1D,7,01_1D_7,RL,0,
11,01_2B,7,01_2B_7,RL,0,
20,01_2C,7,01_2C_7,RL,0,
29,01_3D,7,01_3D_7,RL,0,
38,01_4A,7,01_4A_7,RL,0,
47,01_4D,7,01_4D_7,RL,0,
56,01_6C,7,01_6C_7,RL,0,
65,01_6D,7,01_6D_7,RL,0,
74,02_1C,7,02_1C_7,RL,0,
83,02_3B,7,02_3B_7,RL,0,
92,02_4B,7,02_4B_7,RL,0,
101,02_5A,7,02_5A_7,RL,0,
110,02_5C,7,02_5C_7,RL,0,
119,02_5D,7,02_5D_7,RL,0,
128,03_1C,7,03_1C_7,RL,0,
137,03_1D,7,03_1D_7,RL,0,
146,03_2C,7,03_2C_7,RL,1,?
155,03_2D,7,03_2D_7,RL,0,
164,03_4A,7,03_4A_7,RL,0,
173,03_4D,7,03_4D_7,RL,0,
182,03_5D,7,03_5D_7,RL,0,
191,03_6B,7,03_6B_7,RL,0,
200,03_6C,7,03_6C_7,RL,0,
209,03_6D,7,03_6D_7,RL,0,
218,04_1C,7,04_1C_7,RL,0,
227,04_1D,7,04_1D_7,RL,0,
236,04_2A,7,04_2A_7,RL,1,?
245,04_2C,7,04_2C_7,RL,0,
254,04_2D,7,04_2D_7,RL,0,
263,04_3A,7,04_3A_7,RL,0,
272,04_3C,7,04_3C_7,RL,0,
281,04_4A,7,04_4A_7,RL,0,
290,04_5B,7,04_5B_7,RL,1,?
299,04_5C,7,04_5C_7,RL,0,
308,04_5D,7,04_5D_7,RL,0,
317,04_6A,7,04_6A_7,RL,0,
326,04_6B,7,04_6B_7,RL,0,
335,04_6D,7,04_6D_7,RL,0,
344,05_1D,7,05_1D_7,RL,0,
353,05_2C,7,05_2C_7,RL,0,
362,05_2D,7,05_2D_7,RL,0,
371,05_3B,7,05_3B_7,RL,0,
380,05_4B,7,05_4B_7,RL,0,
389,05_4D,7,05_4D_7,RL,0,
398,05_5C,7,05_5C_7,RL,0,
407,05_6B,7,05_6B_7,RL,0,
416,05_6C,7,05_6C_7,RL,0,
425,06_1A,7,06_1A_7,RL,0,
434,06_1B,7,06_1B_7,RL,0,
443,06_1C,7,06_1C_7,RL,0,
452,06_2A,7,06_2A_7,RL,0,
461,06_2D,7,06_2D_7,RL,0,
470,06_3A,7,06_3A_7,RL,0,
479,06_3B,7,06_3B_7,RL,0,
488,06_3C,7,06_3C_7,RL,0,
497,06_4A,7,06_4A_7,RL,0,
506,06_5A,7,06_5A_7,RL,0,
515,06_5C,7,06_5C_7,RL,0,
524,06_6A,7,06_6A_7,RL,0,
533,06_6B,7,06_6B_7,RL,0,
542,06_6C,7,06_6C_7,RL,0,
551,06_6D,7,06_6D_7,RL,0,
560,07_1A,7,07_1A_7,RL,0,
569,07_1D,7,07_1D_7,RL,0,
578,07_2A,7,07_2A_7,RL,0,
587,07_2B,7,07_2B_7,RL,0,
596,07_2D,7,07_2D_7,RL,0,
605,07_3B,7,07_3B_7,RL,0,
614,07_3C,7,07_3C_7,RL,0,
623,07_3D,7,07_3D_7,RL,0,
632,07_4D,7,07_4D_7,RL,0,
641,07_5B,7,07_5B_7,RL,0,
650,07_5C,7,07_5C_7,RL,0,
659,07_6A,7,07_6A_7,RL,0,
668,07_6B,7,07_6B_7,RL,0,
677,07_6D,7,07_6D_7,RL,0,
686,08_1D,7,08_1D_7,RL,0,
695,08_2A,7,08_2A_7,RL,0,
704,08_2C,7,08_2C_7,RL,0,
713,08_2D,7,08_2D_7,RL,0,
722,08_3B,7,08_3B_7,RL,0,
731,08_3D,7,08_3D_7,RL,0,
740,08_5B,7,08_5B_7,RL,0,
749,08_5C,7,08_5C_7,RL,0,
758,08_5D,7,08_5D_7,RL,0,
767,08_6C,7,08_6C_7,RL,0,
776,09_1B,7,09_1B_7,RL,0,
785,09_1C,7,09_1C_7,RL,0,
794,09_1D,7,09_1D_7,RL,0,
803,09_2B,7,09_2B_7,RL,0,
812,09_2D,7,09_2D_7,RL,0,
821,09_3D,7,09_3D_7,RL,0,
830,09_4A,7,09_4A_7,RL,0,
839,09_4B,7,09_4B_7,RL,0,
848,09_4D,7,09_4D_7,RL,0,
857,09_5D,7,09_5D_7,RL,0,
866,09_6B,7,09_6B_7,RL,0,
875,09_6C,7,09_6C_7,RL,0,
884,09_6D,7,09_6D_7,RL,0,
893,10_1C,7,10_1C_7,RL,0,
902,10_1D,7,10_1D_7,RL,0,
911,10_2A,7,10_2A_7,RL,0,
920,10_2C,7,10_2C_7,RL,0,
929,10_2D,7,10_2D_7,RL,0,
938,10_3B,7,10_3B_7,RL,0,
947,10_4C,7,10_4C_7,RL,0,
956,10_5C,7,10_5C_7,RL,0,
965,10_6B,7,10_6B_7,RL,0,
974,10_6D,7,10_6D_7,RL,0,
983,11_1C,7,11_1C_7,RL,0,
992,11_1D,7,11_1D_7,RL,0,
1001,11_2A,7,11_2A_7,RL,0,
1010,11_2C,7,11_2C_7,RL,0,
1019,11_4A,7,11_4A_7,RL,0,
1028,11_4B,7,11_4B_7,RL,0,
1037,11_5B,7,11_5B_7,RL,0,
1046,11_6C,7,11_6C_7,RL,0,
1055,11_6D,7,11_6D_7,RL,0,
1064,12_3C,7,12_3C_7,RL,0,
1073,12_4B,7,12_4B_7,RL,0,
1082,12_5D,7,12_5D_7,RL,0,
1091,12_6C,7,12_6C_7,RL,0,
1100,12_6D,7,12_6D_7,RL,0,
1109,13_1A,7,13_1A_7,RL,0,
1118,13_1B,7,13_1B_7,RL,0,
1127,13_1C,7,13_1C_7,RL,0,
1136,13_1D,7,13_1D_7,RL,0,
1145,13_2B,7,13_2B_7,RL,0,
1154,13_3C,7,13_3C_7,RL,0,
1163,13_3D,7,13_3D_7,RL,0,
1172,13_4A,7,13_4A_7,RL,0,
1181,13_5B,7,13_5B_7,RL,0,
1190,13_6A,7,13_6A_7,RL,0,
1199,13_6D,7,13_6D_7,RL,0,
1208,14_2A,7,14_2A_7,RL,0,
1217,14_2B,7,14_2B_7,RL,0,
1226,14_3A,7,14_3A_7,RL,0,
1235,14_3D,7,14_3D_7,RL,0,
1244,14_4A,7,14_4A_7,RL,0,
1253,14_4B,7,14_4B_7,RL,0,
1262,14_4D,7,14_4D_7,RL,0,
1271,14_5C,7,14_5C_7,RL,0,
1280,14_6C,7,14_6C_7,RL,0,
1289,15_1A,7,15_1A_7,RL,0,
1298,15_1C,7,15_1C_7,RL,0,
1307,15_2A,7,15_2A_7,RL,0,
1316,15_2C,7,15_2C_7,RL,0,
1325,15_2D,7,15_2D_7,RL,0,
1334,15_4A,7,15_4A_7,RL,0,
1343,15_5B,7,15_5B_7,RL,0,
1352,15_5D,7,15_5D_7,RL,0,
1361,15_6D,7,15_6D_7,RL,0,
1370,16_4B,7,16_4B_7,RL,0,
1379,16_5A,7,16_5A_7,RL,0,
1388,17_1D,7,17_1D_7,RL,0,
1397,17_2B,7,17_2B_7,RL,0,
1406,18_4A,7,18_4A_7,RL,0,
1415,18_5B,7,18_5B_7,RL,0,
1424,18_5D,7,18_5D_7,RL,0,
1433,18_6C,7,18_6C_7,RL,0,
1442,19_1A,7,19_1A_7,RL,0,
1451,19_1D,7,19_1D_7,RL,0,
1460,19_2A,7,19_2A_7,RL,0,
1469,19_3A,7,19_3A_7,RL,0,
1478,20_5B,7,20_5B_7,RL,0,
1487,20_6A,7,20_6A_7,RL,0,
1496,20_6B,7,20_6B_7,RL,0,
1505,21_1D,7,21_1D_7,RL,0,
1514,21_2B,7,21_2B_7,RL,0,
1523,21_3A,7,21_3A_7,RL,0,
1532,21_4A,7,21_4A_7,RL,0,
1541,21_4B,7,21_4B_7,RL,0,
1550,21_4C,7,21_4C_7,RL,0,
1559,21_4D,7,21_4D_7,RL,0,
1568,21_5C,7,21_5C_7,RL,0,
1577,21_5D,7,21_5D_7,RL,0,
1586,21_6A,7,21_6A_7,RL,0,
1595,21_6B,7,21_6B_7,RL,0,
1604,21_6C,7,21_6C_7,RL,0,
1613,22_1A,7,22_1A_7,RL,0,
1622,22_1B,7,22_1B_7,RL,0,
1631,22_1D,7,22_1D_7,RL,0,
1640,22_2A,7,22_2A_7,RL,0,
1649,22_2B,7,22_2B_7,RL,0,
1658,22_2D,7,22_2D_7,RL,0,
1667,22_3A,7,22_3A_7,RL,0,
1676,22_4B,7,22_4B_7,RL,0,
1685,22_5D,7,22_5D_7,RL,0,
1694,22_6B,7,22_6B_7,RL,0,
1703,22_6C,7,22_6C_7,RL,0,
1712,22_6D,7,22_6D_7,RL,0,
1721,23_1B,7,23_1B_7,RL,0,
1730,23_1C,7,23_1C_7,RL,0,
1739,23_2A,7,23_2A_7,RL,0,
1748,23_2C,7,23_2C_7,RL,0,
1757,23_2D,7,23_2D_7,RL,0,
1766,23_3A,7,23_3A_7,RL,0,
1775,23_3B,7,23_3B_7,RL,0,
1784,23_4A,7,23_4A_7,RL,0,
1793,23_4C,7,23_4C_7,RL,0,
1802,23_4D,7,23_4D_7,RL,0,
1811,23_5A,7,23_5A_7,RL,0,
1820,23_5B,7,23_5B_7,RL,0,
1829,23_5C,7,23_5C_7,RL,0,
1838,23_5D,7,23_5D_7,RL,0,
1847,23_6A,7,23_6A_7,RL,0,
1856,23_6B,7,23_6B_7,RL,0,
1865,24_1B,7,24_1B_7,RL,1,?
1874,24_1C,7,24_1C_7,RL,1,?
1883,24_2B,7,24_2B_7,RL,1,?
1892,24_2C,7,24_2C_7,RL,0,
1901,24_3C,7,24_3C_7,RL,0,
1910,24_3D,7,24_3D_7,RL,0,
1919,24_4C,7,24_4C_7,RL,0,
1928,24_4D,7,24_4D_7,RL,0,
1937,24_5A,7,24_5A_7,RL,0,
1946,24_5B,7,24_5B_7,RL,0,
1955,24_6B,7,24_6B_7,RL,0,
1964,24_6C,7,24_6C_7,RL,0,
1973,25_1A,7,25_1A_7,RL,0,
1982,25_2A,7,25_2A_7,RL,0,
1991,25_3A,7,25_3A_7,RL,0,
2000,25_3B,7,25_3B_7,RL,0,
2009,25_3D,7,25_3D_7,RL,0,
2018,25_4A,7,25_4A_7,RL,0,
2027,25_4C,7,25_4C_7,RL,0,
2036,25_4D,7,25_4D_7,RL,0,
2045,25_5A,7,25_5A_7,RL,0,
2054,25_5B,7,25_5B_7,RL,0,
2063,25_5D,7,25_5D_7,RL,0,
2072,25_6B,7,25_6B_7,RL,0,
2081,25_6D,7,25_6D_7,RL,0,
2090,26_1A,7,26_1A_7,RL,0,
2099,26_1B,7,26_1B_7,RL,0,
2108,26_2A,7,26_2A_7,RL,0,
2117,26_2C,7,26_2C_7,RL,0,
2126,26_3A,7,26_3A_7,RL,0,
2135,26_3B,7,26_3B_7,RL,0,
2144,26_3C,7,26_3C_7,RL,0,
2153,26_4A,7,26_4A_7,RL,0,
2162,26_4B,7,26_4B_7,RL,0,
2171,26_4D,7,26_4D_7,RL,0,
2180,26_5A,7,26_5A_7,RL,0,
2189,26_5D,7,26_5D_7,RL,0,
2198,26_6A,7,26_6A_7,RL,0,
2207,26_6B,7,26_6B_7,RL,0,
2216,26_6C,7,26_6C_7,RL,0,
2225,27_1B,7,27_1B_7,RL,0,
2234,27_1C,7,27_1C_7,RL,1,?
2243,27_1D,7,27_1D_7,RL,0,
2252,27_2D,7,27_2D_7,RL,0,
2261,27_4B,7,27_4B_7,RL,0,
2270,27_4D,7,27_4D_7,RL,0,
2279,27_5B,7,27_5B_7,RL,0,
2288,27_5C,7,27_5C_7,RL,0,
2297,27_6A,7,27_6A_7,RL,0,
2306,27_6C,7,27_6C_7,RL,0,
2315,28_3B,7,28_3B_7,RL,0,
2324,28_3C,7,28_3C_7,RL,0,
2333,28_4A,7,28_4A_7,RL,0,
2342,28_5B,7,28_5B_7,RL,0,
2351,28_6A,7,28_6A_7,RL,0,
2360,28_6C,7,28_6C_7,RL,0,
2369,29_1A,7,29_1A_7,RL,0,
2378,29_1C,7,29_1C_7,RL,0,
2387,29_2A,7,29_2A_7,RL,0,
2396,29_2C,7,29_2C_7,RL,0,
2405,29_2D,7,29_2D_7,RL,0,
2414,29_3B,7,29_3B_7,RL,0,
2423,29_5B,7,29_5B_7,RL,0,
2432,29_6A,7,29_6A_7,RL,0,
2441,29_6B,7,29_6B_7,RL,0,
2450,29_6D,7,29_6D_7,RL,0,
2459,30_1A,7,30_1A_7,RL,0,
2468,30_2B,7,30_2B_7,RL,1,?
2477,30_3B,7,30_3B_7,RL,0,
2486,30_3C,7,30_3C_7,RL,0,
2495,30_3D,7,30_3D_7,RL,0,
2504,30_4D,7,30_4D_7,RL,0,
2513,30_5B,7,30_5B_7,RL,0,
2522,30_5C,7,30_5C_7,RL,0,
2531,30_5D,7,30_5D_7,RL,0,
2540,30_6A,7,30_6A_7,RL,0,
2549,30_6B,7,30_6B_7,RL,0,
2558,30_6C,7,30_6C_7,RL,0,
2567,31_1C,7,31_1C_7,RL,0,
2576,31_2C,7,31_2C_7,RL,0,
2585,31_2D,7,31_2D_7,RL,0,
2594,31_3A,7,31_3A_7,RL,0,
2603,31_3B,7,31_3B_7,RL,0,
2612,31_4B,7,31_4B_7,RL,0,
2621,31_4C,7,31_4C_7,RL,0,
2630,31_5B,7,31_5B_7,RL,0,
2639,31_6C,7,31_6C_7,RL,0,
2648,31_6D,7,31_6D_7,RL,0,
2657,32_1A,7,32_1A_7,RL,0,
2666,32_1C,7,32_1C_7,RL,0,
2675,32_1D,7,32_1D_7,RL,0,
2684,32_2A,7,32_2A_7,RL,0,
2693,32_2B,7,32_2B_7,RL,0,
2702,32_2C,7,32_2C_7,RL,0,
2711,32_2D,7,32_2D_7,RL,0,
2720,32_3A,7,32_3A_7,RL,1,?
2729,32_3B,7,32_3B_7,RL,0,
2738,32_4B,7,32_4B_7,RL,0,
2747,32_4C,7,32_4C_7,RL,0,
2756,32_6A,7,32_6A_7,RL,0,
2765,32_6B,7,32_6B_7,RL,0,
2774,32_6C,7,32_6C_7,RL,0,
2783,33_1A,7,33_1A_7,RL,0,
2792,33_1D,7,33_1D_7,RL,0,
2801,33_2A,7,33_2A_7,RL,0,
2810,33_2B,7,33_2B_7,RL,1,?
2819,33_2C,7,33_2C_7,RL,0,
2828,33_2D,7,33_2D_7,RL,0,
2837,33_3A,7,33_3A_7,RL,0,
2846,33_3C,7,33_3C_7,RL,0,
2855,33_4B,7,33_4B_7,RL,0,
2864,33_5A,7,33_5A_7,RL,0,
2873,33_5C,7,33_5C_7,RL,0,
2882,33_5D,7,33_5D_7,RL,1,?
2891,33_6A,7,33_6A_7,RL,1,?
2900,34_1A,7,34_1A_7,RL,0,
2909,34_1B,7,34_1B_7,RL,0,
2918,34_1C,7,34_1C_7,RL,0,
2927,34_1D,7,34_1D_7,RL,0,
2936,34_2A,7,34_2A_7,RL,0,
2945,34_2C,7,34_2C_7,RL,0,
2954,34_3A,7,34_3A_7,RL,0,
2963,34_3C,7,34_3C_7,RL,0,
2972,34_4A,7,34_4A_7,RL,0,
2981,34_4B,7,34_4B_7,RL,0,
2990,34_5C,7,34_5C_7,RL,0,
2999,34_5D,7,34_5D_7,RL,0,
3008,34_6A,7,34_6A_7,RL,1,?
3017,34_6B,7,34_6B_7,RL,0,
3026,34_6C,7,34_6C_7,RL,1,?
3035,35_1C,7,35_1C_7,RL,0,
3044,35_2A,7,35_2A_7,RL,0,
3053,35_2B,7,35_2B_7,RL,0,
3062,35_2D,7,35_2D_7,RL,0,
3071,35_3B,7,35_3B_7,RL,0,
3080,35_4A,7,35_4A_7,RL,0,
3089,35_4D,7,35_4D_7,RL,0,
3098,35_5A,7,35_5A_7,RL,0,
3107,35_5B,7,35_5B_7,RL,0,
3116,35_5C,7,35_5C_7,RL,0,
3125,35_5D,7,35_5D_7,RL,0,
3134,35_6A,7,35_6A_7,RL,0,
3143,35_6B,7,35_6B_7,RL,0,
3152,35_6C,7,35_6C_7,RL,0,
3161,35_6D,7,35_6D_7,RL,0,
3170,36_1B,7,36_1B_7,RL,0,
3179,36_1D,7,36_1D_7,RL,0,
3188,36_2A,7,36_2A_7,RL,0,
3197,36_2B,7,36_2B_7,RL,0,
3206,36_2D,7,36_2D_7,RL,0,
3215,36_3B,7,36_3B_7,RL,0,
3224,36_4C,7,36_4C_7,RL,0,
3233,36_6A,7,36_6A_7,RL,0,
3242,37_1A,7,37_1A_7,RL,0,
3251,37_1C,7,37_1C_7,RL,0,
3260,37_1D,7,37_1D_7,RL,0,
3269,37_2A,7,37_2A_7,RL,0,
3278,37_3C,7,37_3C_7,RL,0,
3287,37_4B,7,37_4B_7,RL,0,
3296,37_5C,7,37_5C_7,RL,0,
3305,37_5D,7,37_5D_7,RL,0,
3314,38_1B,7,38_1B_7,RL,0,
3323,38_1C,7,38_1C_7,RL,0,
3332,38_1D,7,38_1D_7,RL,0,
3341,38_2C,7,38_2C_7,RL,0,
3350,38_2D,7,38_2D_7,RL,0,
3359,38_3B,7,38_3B_7,RL,0,
3368,38_3C,7,38_3C_7,RL,0,
3377,38_4D,7,38_4D_7,RL,0,
3386,38_5A,7,38_5A_7,RL,0,
3395,38_5B,7,38_5B_7,RL,0,
3404,38_5C,7,38_5C_7,RL,0,
3413,38_6A,7,38_6A_7,RL,0,
3422,39_1C,7,39_1C_7,RL,0,
3431,39_2B,7,39_2B_7,RL,0,
3440,39_2C,7,39_2C_7,RL,0,
3449,39_2D,7,39_2D_7,RL,0,
3458,39_5B,7,39_5B_7,RL,0,
3467,39_5D,7,39_5D_7,RL,0,
3476,39_6A,7,39_6A_7,RL,0,
3485,39_6B,7,39_6B_7,RL,0,
3494,39_6D,7,39_6D_7,RL,0,
3503,40_1A,7,40_1A_7,RL,0,
3512,40_1C,7,40_1C_7,RL,0,
3521,40_1D,7,40_1D_7,RL,0,
3530,40_2A,7,40_2A_7,RL,0,
3539,40_2B,7,40_2B_7,RL,0,
3548,40_2C,7,40_2C_7,RL,0,
3557,40_3C,7,40_3C_7,RL,0,
3566,40_4A,7,40_4A_7,RL,0,
3575,40_4D,7,40_4D_7,RL,0,
3584,40_6D,7,40_6D_7,RL,0,
3593,41_1A,7,41_1A_7,RL,0,
3602,41_1B,7,41_1B_7,RL,0,
3611,41_1D,7,41_1D_7,RL,0,
3620,41_4A,7,41_4A_7,RL,0,
3629,41_5C,7,41_5C_7,RL,0,
3638,41_6C,7,41_6C_7,RL,0,
3647,41_6D,7,41_6D_7,RL,0,
3656,42_1A,7,42_1A_7,RL,0,
3665,42_1C,7,42_1C_7,RL,0,
3674,42_2A,7,42_2A_7,RL,0,
3683,42_2B,7,42_2B_7,RL,0,
3692,42_3A,7,42_3A_7,RL,0,
3701,42_3B,7,42_3B_7,RL,0,
3710,42_3D,7,42_3D_7,RL,0,
3719,42_4B,7,42_4B_7,RL,0,
3728,42_4D,7,42_4D_7,RL,0,
3737,42_5D,7,42_5D_7,RL,0,
3746,42_6A,7,42_6A_7,RL,0,
3755,42_6D,7,42_6D_7,RL,0,
3764,43_1A,7,43_1A_7,RL,0,
3773,43_1B,7,43_1B_7,RL,0,
3782,43_1C,7,43_1C_7,RL,0,
3791,43_2A,7,43_2A_7,RL,0,
3800,43_2D,7,43_2D_7,RL,0,
3809,43_3A,7,43_3A_7,RL,0,
3818,43_3B,7,43_3B_7,RL,0,
3827,43_3C,7,43_3C_7,RL,0,
3836,43_4C,7,43_4C_7,RL,0,
3845,43_4D,7,43_4D_7,RL,0,
3854,43_5B,7,43_5B_7,RL,0,
3863,43_6B,7,43_6B_7,RL,0,
3872,44_1B,7,44_1B_7,RL,0,
3881,44_1C,7,44_1C_7,RL,0,
3890,44_2B,7,44_2B_7,RL,0,
3899,44_2D,7,44_2D_7,RL,0,
3908,44_3B,7,44_3B_7,RL,0,
3917,44_3C,7,44_3C_7,RL,0,
3926,44_4A,7,44_4A_7,RL,0,
3935,44_4B,7,44_4B_7,RL,0,
3944,44_4C,7,44_4C_7,RL,0,
3953,44_5D,7,44_5D_7,RL,0,
3962,45_1A,7,45_1A_7,RL,0,
3971,45_1B,7,45_1B_7,RL,0,
3980,45_2A,7,45_2A_7,RL,0,
3989,45_3C,7,45_3C_7,RL,0,
3998,45_4A,7,45_4A_7,RL,0,
4007,45_6B,7,45_6B_7,RL,0,
4016,45_6C,7,45_6C_7,RL,0,
4025,45_6D,7,45_6D_7,RL,0,
4034,46_1A,7,46_1A_7,RL,0,
4043,46_3B,7,46_3B_7,RL,0,
4052,46_3D,7,46_3D_7,RL,0,
4061,46_4D,7,46_4D_7,RL,0,
4070,47_1A,7,47_1A_7,RL,0,
4079,47_1C,7,47_1C_7,RL,0,
4088,47_2A,7,47_2A_7,RL,0,
4097,47_2B,7,47_2B_7,RL,0,
4106,47_4C,7,47_4C_7,RL,0,
4115,47_5B,7,47_5B_7,RL,0,
4124,47_5C,7,47_5C_7,RL,0,
4133,47_6B,7,47_6B_7,RL,0,
4142,48_2A,7,48_2A_7,RL,0,
4151,48_4A,7,48_4A_7,RL,0,
4160,48_4B,7,48_4B_7,RL,0,
4169,48_4C,7,48_4C_7,RL,0,
4178,48_4D,7,48_4D_7,RL,0,
4187,48_6A,7,48_6A_7,RL,0,
4196,48_6B,7,48_6B_7,RL,0,
4205,49_1B,7,49_1B_7,RL,0,
4214,49_1C,7,49_1C_7,RL,0,
4223,49_1D,7,49_1D_7,RL,0,
4232,49_3B,7,49_3B_7,RL,0,
4241,50_4A,7,50_4A_7,RL,0,
4250,50_4B,7,50_4B_7,RL,0,
4259,50_5C,7,50_5C_7,RL,0,
4268,50_6C,7,50_6C_7,RL,0,
4277,51_1D,7,51_1D_7,RL,0,
4286,51_3D,7,51_3D_7,RL,0,
4295,51_4B,7,51_4B_7,RL,0,
4304,51_4C,7,51_4C_7,RL,0,
4313,51_5B,7,51_5B_7,RL,0,
4322,51_6D,7,51_6D_7,RL,0,
4331,52_1A,7,52_1A_7,RL,0,
4340,52_1C,7,52_1C_7,RL,0,
4349,52_1D,7,52_1D_7,RL,0,
4358,52_2C,7,52_2C_7,RL,0,
4367,52_2D,7,52_2D_7,RL,1,?
4376,52_3A,7,52_3A_7,RL,0,
4385,52_3D,7,52_3D_7,RL,0,
4394,52_4C,7,52_4C_7,RL,0,
4403,52_5B,7,52_5B_7,RL,0,
4412,52_5C,7,52_5C_7,RL,0,
4421,52_6A,7,52_6A_7,RL,0,
4430,52_6B,7,52_6B_7,RL,0,
4439,52_6D,7,52_6D_7,RL,0,
4448,53_2A,7,53_2A_7,RL,0,
4457,53_3C,7,53_3C_7,RL,0,
4466,53_4B,7,53_4B_7,RL,0,
4475,53_5B,7,53_5B_7,RL,0,
4484,53_6A,7,53_6A_7,RL,0,
4493,53_6D,7,53_6D_7,RL,0,
4502,54_2B,7,54_2B_7,RL,0,
4511,54_3D,7,54_3D_7,RL,0,
4520,54_4B,7,54_4B_7,RL,0,
4529,54_4D,7,54_4D_7,RL,0,
4538,54_5A,7,54_5A_7,RL,0,
4547,54_5B,7,54_5B_7,RL,0,
4556,54_6A,7,54_6A_7,RL,0,
4565,54_6C,7,54_6C_7,RL,0,
4574,55_1A,7,55_1A_7,RL,0,
4583,55_1B,7,55_1B_7,RL,0,
4592,55_1C,7,55_1C_7,RL,0,
4601,55_2A,7,55_2A_7,RL,0,
4610,55_3A,7,55_3A_7,RL,0,
4619,55_3C,7,55_3C_7,RL,0,
4628,55_3D,7,55_3D_7,RL,0,
4637,55_4A,7,55_4A_7,RL,0,
4646,55_4B,7,55_4B_7,RL,0,
4655,55_4C,7,55_4C_7,RL,0,
4664,55_4D,7,55_4D_7,RL,0,
4673,55_5A,7,55_5A_7,RL,0,
4682,55_5C,7,55_5C_7,RL,0,
4691,55_5D,7,55_5D_7,RL,0,
4700,55_6B,7,55_6B_7,RL,0,
4709,55_6C,7,55_6C_7,RL,0,
4718,55_6D,7,55_6D_7,RL,0,
4727,56_1C,7,56_1C_7,RL,0,
4736,56_2D,7,56_2D_7,RL,0,
4745,56_3A,7,56_3A_7,RL,0,
4754,56_3C,7,56_3C_7,RL,0,
4763,56_4D,7,56_4D_7,RL,0,
4772,56_5A,7,56_5A_7,RL,0,
4781,56_6B,7,56_6B_7,RL,0,
4790,56_6C,7,56_6C_7,RL,0,
4799,57_4D,7,57_4D_7,RL,0,
4808,57_5B,7,57_5B_7,RL,0,
4817,57_5D,7,57_5D_7,RL,0,
